Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
1905.02,91.49,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.872340426,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1920.02,91.47,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.872340426,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1935.02,91.46,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.872340426,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1950.02,91.42,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.893617021,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1965.02,91.41,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.893617021,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1980.02,91.39,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.893617021,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1995.02,91.36,18.52,37.6,37.0,37.0,37.0,37.0,37.0,37.7,37.1,0,0,0.0,0.893617021,0.0,0.884615385,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2010.02,91.34,18.52,37.6,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2025.02,91.3,18.52,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2040.02,91.25,18.63,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2055.02,91.23,18.63,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2070.02,91.18,18.63,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2085.02,91.15,18.63,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2100.02,91.15,18.75,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2115.02,91.18,18.75,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2130.02,91.22,18.75,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2145.02,91.29,18.75,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2160.02,91.3,18.63,37.7,37.0,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2175.02,91.31,18.63,37.7,37.1,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2190.02,91.34,18.63,37.7,37.1,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2205.02,91.34,18.52,37.7,37.1,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2220.02,91.33,18.52,37.7,37.1,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2235.02,91.34,18.52,37.7,37.1,37.0,37.0,37.0,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2250.02,91.31,18.52,37.7,37.1,37.0,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2265.02,91.3,18.4,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2280.02,91.26,18.4,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2295.02,91.2,18.4,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2310.02,91.2,18.4,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2325.02,91.15,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2340.02,91.14,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.872340426,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2355.02,91.14,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2370.02,91.1,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2385.02,91.11,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2400.02,91.09,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2415.02,91.07,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2430.02,91.08,18.52,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2445.02,91.04,18.63,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2460.02,91.04,18.63,37.7,37.1,37.1,37.1,37.1,37.1,37.7,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2475.02,91.06,18.63,37.7,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2490.02,91.03,18.63,37.7,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2505.02,91.01,18.63,37.7,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2520.02,90.99,18.63,37.7,37.1,37.1,37.1,37.1,37.2,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2535.02,90.93,18.63,37.7,37.1,37.1,37.1,37.1,37.2,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2550.02,90.67,18.63,37.7,37.1,37.1,37.1,37.1,37.2,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2565.02,90.44,18.63,37.7,37.1,37.1,37.1,37.1,37.2,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2580.02,90.4,18.63,37.7,37.1,37.1,37.1,37.1,37.2,37.8,37.2,0,0,0.0,0.893617021,0.0,0.884615385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2595.02,90.42,18.75,37.7,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2610.02,90.48,18.75,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2625.02,90.5,18.75,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2640.02,90.55,18.75,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2655.02,90.6,18.63,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2670.02,90.59,18.63,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2685.02,90.61,18.63,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2700.02,90.64,18.52,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2715.02,90.61,18.52,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2730.02,90.61,18.52,37.8,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2745.02,90.62,18.52,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2760.02,90.6,18.4,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2775.02,90.59,18.4,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2790.02,90.53,18.4,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2805.02,90.51,18.4,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2820.02,90.49,18.52,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2835.02,90.45,18.52,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2850.02,90.46,18.52,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2865.02,90.44,18.52,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2880.02,90.42,18.52,37.8,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2895.02,90.43,18.52,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2910.02,90.39,18.52,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2925.02,90.39,18.52,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2940.02,90.38,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2955.02,90.37,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2970.02,90.37,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
2985.02,90.39,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3000.02,90.36,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3015.02,90.36,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3030.02,90.37,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3045.02,90.32,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3060.02,90.31,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3075.02,90.28,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3090.02,90.22,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3105.02,90.21,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3120.02,90.17,18.63,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3135.02,90.16,18.75,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3150.02,90.23,18.75,37.8,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3165.02,90.26,18.75,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3180.02,90.29,18.75,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3195.02,90.34,18.63,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3210.02,90.36,18.63,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3225.02,90.35,18.63,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3240.02,90.38,18.52,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3255.02,90.39,18.52,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3270.02,90.36,18.52,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.893617021,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3285.02,90.38,18.52,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3300.02,90.37,18.52,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3315.02,90.36,18.4,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3330.02,90.36,18.4,37.8,37.2,37.2,37.2,37.2,37.3,37.8,37.3,0,0,0.0,0.872340426,0.0,0.884615385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3345.02,90.3,18.4,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.872340426,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3360.02,90.3,18.4,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.872340426,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3375.02,90.25,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.872340426,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3390.02,90.24,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.872340426,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3405.02,90.25,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3420.02,90.21,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3435.02,90.22,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3450.02,90.2,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3465.02,90.18,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3480.02,90.18,18.52,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3495.02,90.17,18.63,37.8,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3510.02,90.16,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3525.02,90.18,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3540.02,90.18,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3555.02,90.16,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3570.02,90.18,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3585.02,90.16,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.0,0.893617021,0.0,0.884615385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
3600.02,90.15,18.63,37.9,37.2,37.3,37.3,37.3,37.3,37.8,37.4,0,0,0.085106383,0.085106383,0.076923077,0.076923077,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
