Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
1830.02,53.9,21.43,38.4,37.2,37.4,37.4,37.4,37.3,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1845.02,53.93,21.43,38.4,37.2,37.4,37.4,37.4,37.3,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1860.02,53.95,21.43,38.4,37.2,37.4,37.4,37.4,37.3,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1875.02,53.98,21.28,38.4,37.2,37.4,37.4,37.4,37.3,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1890.02,53.99,21.28,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1905.02,53.98,21.28,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1920.02,53.99,21.28,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1935.02,54.0,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1950.02,53.98,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1965.02,53.97,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.5,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1980.02,53.97,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.6,0.0,0.0,0.0,0.7317073170731709,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1995.02,53.96,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.6,0.0,0.0,0.0,0.7317073170731709,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2010.02,53.94,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.6,0.0,0.0,0.0,0.7317073170731709,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2025.02,53.92,21.13,38.4,37.2,37.4,37.4,37.4,37.4,38.5,37.6,0.0,0.0,0.0,0.7317073170731709,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2040.02,53.91,21.13,38.4,37.2,37.5,37.4,37.4,37.4,38.5,37.6,0.0,0.0,0.0,0.7317073170731709,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2055.02,53.88,21.13,38.4,37.2,37.5,37.5,37.5,37.4,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2070.02,53.86,21.13,38.4,37.2,37.5,37.5,37.5,37.4,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2085.02,53.85,21.13,38.5,37.3,37.5,37.5,37.5,37.4,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2100.02,53.84,21.13,38.5,37.3,37.5,37.5,37.5,37.4,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2115.02,53.83,21.13,38.5,37.3,37.5,37.5,37.5,37.4,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2130.02,53.82,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2145.02,53.82,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2160.02,53.81,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2175.02,53.8,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2190.02,53.78,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.5,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2205.02,53.74,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.6,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2220.02,53.71,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.6,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2235.02,53.7,21.28,38.5,37.3,37.5,37.5,37.5,37.5,38.6,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2250.02,53.67,21.43,38.5,37.3,37.5,37.5,37.5,37.5,38.6,37.6,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2265.02,53.69,21.43,38.5,37.3,37.6,37.5,37.5,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2280.02,53.72,21.43,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2295.02,53.74,21.43,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2310.02,53.77,21.43,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2325.02,53.79,21.28,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2340.02,53.79,21.28,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2355.02,53.79,21.28,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2370.02,53.81,21.28,38.5,37.3,37.6,37.6,37.6,37.5,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2385.02,53.81,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2400.02,53.79,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2415.02,53.79,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2430.02,53.79,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2445.02,53.77,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2460.02,53.75,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2475.02,53.74,21.13,38.5,37.4,37.6,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2490.02,53.72,21.13,38.6,37.4,37.7,37.6,37.6,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2505.02,53.71,21.13,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2520.02,53.7,21.13,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2535.02,53.69,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2550.02,53.68,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2565.02,53.69,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.7,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2580.02,53.69,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2595.02,53.68,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2610.02,53.67,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2625.02,53.67,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2640.02,53.64,21.28,38.6,37.4,37.7,37.7,37.7,37.6,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2655.02,53.61,21.28,38.6,37.4,37.7,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2670.02,53.59,21.28,38.6,37.4,37.7,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2685.02,53.57,21.43,38.6,37.4,37.7,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2700.02,53.33,21.43,38.6,37.5,37.7,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2715.02,53.44,21.43,38.6,37.5,37.7,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2730.02,53.46,21.43,38.6,37.5,37.8,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2745.02,53.49,21.43,38.6,37.5,37.8,37.7,37.7,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2760.02,53.51,21.43,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2775.02,53.53,21.28,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2790.02,53.54,21.28,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2805.02,53.55,21.28,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2820.02,53.55,21.28,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2835.02,53.56,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2850.02,53.56,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2865.02,53.55,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2880.02,53.54,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2895.02,53.53,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.8,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2910.02,53.52,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2925.02,53.5,21.13,38.6,37.5,37.8,37.8,37.8,37.7,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2940.02,53.49,21.13,38.6,37.5,37.8,37.8,37.8,37.8,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2955.02,53.49,21.13,38.6,37.5,37.8,37.8,37.8,37.8,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2970.02,53.48,21.28,38.6,37.5,37.8,37.8,37.8,37.8,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2985.02,53.46,21.28,38.6,37.5,37.9,37.8,37.8,37.8,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3000.02,53.48,21.28,38.6,37.5,37.9,37.8,37.8,37.8,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3015.02,53.47,21.28,38.6,37.5,37.9,37.9,37.9,37.8,38.6,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3030.02,53.47,21.28,38.6,37.5,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3045.02,53.47,21.28,38.6,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3060.02,53.47,21.28,38.6,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3075.02,53.46,21.28,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3090.02,53.45,21.28,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3105.02,53.43,21.28,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3120.02,53.4,21.28,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3135.02,53.38,21.28,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3150.02,53.37,21.43,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3165.02,53.37,21.43,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3180.02,53.39,21.43,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3195.02,53.43,21.43,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.780487804878049,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3210.02,53.45,21.43,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3225.02,53.48,21.43,38.7,37.6,37.9,37.9,37.9,37.8,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3240.02,53.5,21.28,38.7,37.6,37.9,37.9,37.9,37.9,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3255.02,53.5,21.28,38.7,37.6,38.0,37.9,37.9,37.9,38.7,37.9,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,37.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3270.02,53.51,21.28,38.7,37.6,38.0,37.9,37.9,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3285.02,53.51,21.28,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3300.02,53.52,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3315.02,53.52,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3330.02,53.52,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3345.02,53.51,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3360.02,53.5,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3375.02,53.49,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3390.02,53.48,21.13,38.7,37.6,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3405.02,53.47,21.13,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3420.02,53.46,21.13,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3435.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3450.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3465.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3480.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.7391304347826084,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3495.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3510.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3525.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3540.02,53.46,21.28,38.7,37.7,38.0,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3555.02,53.45,21.28,38.7,37.7,38.1,38.0,38.0,37.9,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3570.02,53.44,21.28,38.7,37.7,38.1,38.0,38.0,38.0,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3585.02,53.41,21.28,38.7,37.7,38.1,38.1,38.1,38.0,38.7,38.0,0.0,0.0,0.0,0.7560975609756105,0.0,0.760869565217391,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3600.02,53.39,21.28,38.7,37.7,38.1,38.1,38.1,38.0,38.7,38.0,0.0,0.0,0.1463414634146343,0.1463414634146343,0.1521739130434779,0.1521739130434779,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open
