Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
1830.02,78.37,18.29,37.9,37.1,37.0,37.1,37.1,38.0,37.1,37.2,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1845.02,78.31,18.29,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.2,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1860.02,78.28,18.29,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1875.02,78.25,18.29,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1890.02,78.21,18.29,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1905.02,78.19,18.29,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1920.02,78.15,18.29,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1935.02,78.14,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.1,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1950.02,78.12,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1965.02,78.12,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1980.02,78.1,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1995.02,78.08,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2010.02,78.08,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2025.02,78.05,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2040.02,78.04,18.4,37.9,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2055.02,78.03,18.4,38.0,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2070.02,77.98,18.4,38.0,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2085.02,77.96,18.4,38.0,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2100.02,77.89,18.52,38.0,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2115.02,77.87,18.52,38.0,37.1,37.1,37.1,37.1,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2130.02,77.84,18.52,38.0,37.1,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2145.02,77.83,18.52,38.0,37.1,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2160.02,77.87,18.63,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2175.02,77.92,18.52,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2190.02,77.94,18.52,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2205.02,77.98,18.52,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2220.02,77.99,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2235.02,78.0,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.3,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2250.02,78.01,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2265.02,77.97,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.2,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2280.02,77.95,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2295.02,77.9,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2310.02,77.88,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2325.02,77.85,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2340.02,77.81,18.29,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2355.02,77.8,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2370.02,77.77,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2385.02,77.77,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2400.02,77.76,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2415.02,77.74,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2430.02,77.75,18.4,38.0,37.2,37.2,37.2,37.2,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2445.02,77.72,18.4,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2460.02,77.72,18.4,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2475.02,77.71,18.4,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2490.02,77.69,18.4,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2505.02,77.69,18.4,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2520.02,77.67,18.52,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2535.02,77.67,18.52,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2550.02,77.65,18.52,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2565.02,77.61,18.52,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2580.02,77.58,18.52,38.0,37.2,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2595.02,77.54,18.52,38.0,37.3,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2610.02,77.53,18.52,38.0,37.3,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2625.02,77.57,18.63,38.0,37.3,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2640.02,77.61,18.52,38.0,37.3,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2655.02,77.64,18.52,38.0,37.3,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2670.02,77.68,18.52,38.0,37.3,37.3,37.3,37.3,38.0,37.3,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2685.02,77.68,18.52,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.4,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2700.02,77.72,18.4,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2715.02,77.71,18.4,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2730.02,77.7,18.29,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2745.02,77.69,18.29,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2760.02,77.64,18.29,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2775.02,77.62,18.29,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2790.02,77.59,18.29,38.0,37.3,37.3,37.3,37.3,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2805.02,77.57,18.29,38.0,37.3,37.4,37.4,37.4,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2820.02,77.55,18.4,38.1,37.3,37.4,37.4,37.4,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2835.02,77.54,18.4,38.1,37.3,37.4,37.4,37.4,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2850.02,77.55,18.4,38.1,37.3,37.4,37.4,37.4,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2865.02,77.52,18.4,38.1,37.3,37.4,37.4,37.4,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2880.02,77.53,18.4,38.1,37.3,37.4,37.4,37.4,38.0,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2895.02,77.51,18.4,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2910.02,77.5,18.4,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2925.02,77.51,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2940.02,77.49,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2955.02,77.51,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2970.02,77.52,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2985.02,77.49,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3000.02,77.5,18.4,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3015.02,77.46,18.4,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3030.02,77.44,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3045.02,77.43,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3060.02,77.38,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3075.02,77.36,18.52,38.1,37.3,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3090.02,77.34,18.63,38.1,37.4,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3105.02,77.37,18.63,38.1,37.4,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3120.02,77.42,18.63,38.1,37.4,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3135.02,77.47,18.52,38.1,37.4,37.4,37.4,37.4,38.1,37.4,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3150.02,77.49,18.52,38.1,37.4,37.4,37.4,37.4,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3165.02,77.52,18.52,38.1,37.4,37.4,37.4,37.4,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3180.02,77.54,18.4,38.1,37.4,37.4,37.4,37.4,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3195.02,77.54,18.4,38.1,37.4,37.4,37.4,37.4,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3210.02,77.55,18.4,38.1,37.4,37.4,37.4,37.4,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3225.02,77.53,18.29,38.1,37.4,37.4,37.4,37.4,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3240.02,77.51,18.29,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3255.02,77.47,18.29,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.5,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3270.02,77.45,18.29,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3285.02,77.43,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3300.02,77.41,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3315.02,77.42,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3330.02,77.39,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3345.02,77.4,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3360.02,77.4,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3375.02,77.37,18.4,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3390.02,77.39,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3405.02,77.38,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3420.02,77.38,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3435.02,77.4,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3450.02,77.38,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3465.02,77.39,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3480.02,77.38,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3495.02,77.37,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3510.02,77.38,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3525.02,77.35,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3540.02,77.33,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3555.02,77.31,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3570.02,77.26,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3585.02,77.24,18.52,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0,0.8181818181818185,0.0,0.7959183673469385,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3600.02,77.25,18.63,38.1,37.4,37.5,37.5,37.5,38.1,37.5,37.6,0.0,0.0,0.0454545454545455,0.0454545454545455,0.0204081632653061,0.0204081632653061,37.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open
