Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
2115.02,53.66,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37,0,0,0,0.785714286,0,0.791666667,37,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2130.02,53.66,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2145.02,53.66,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2160.02,53.64,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2175.02,53.62,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2190.02,53.58,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2205.02,53.53,19.23,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2220.02,53.4,19.35,37.7,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2235.02,53.36,19.35,37.8,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.80952381,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2250.02,53.37,19.35,37.8,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.80952381,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2265.02,53.37,19.35,37.8,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.80952381,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2280.02,53.39,19.35,37.8,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.80952381,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2295.02,53.41,19.35,37.8,36.9,36.9,36.9,36.9,36.9,37.8,37.1,0,0,0,0.80952381,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2310.02,53.43,19.35,37.8,36.9,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2325.02,53.45,19.23,37.8,36.9,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2340.02,53.47,19.23,37.8,36.9,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2355.02,53.46,19.23,37.8,36.9,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2370.02,53.45,19.11,37.8,36.9,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2385.02,53.45,19.11,37.8,36.9,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2400.02,53.45,19.11,37.8,37,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2415.02,53.45,19.11,37.8,37,36.9,36.9,36.9,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2430.02,53.44,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2445.02,53.43,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2460.02,53.43,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2475.02,53.42,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2490.02,53.4,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2505.02,53.38,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2520.02,53.36,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2535.02,53.35,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2550.02,53.34,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2565.02,53.32,19.11,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2580.02,53.31,19.23,37.8,37,37,37,37,37,37.8,37.1,0,0,0,0.785714286,0,0.791666667,37.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2595.02,53.3,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2610.02,53.31,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2625.02,53.31,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2640.02,53.3,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2655.02,53.29,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2670.02,53.27,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2685.02,53.25,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2700.02,53.23,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2715.02,53.2,19.23,37.8,37,37,37,37,37,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2730.02,53.17,19.35,37.8,37,37,37,37,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2745.02,53.17,19.35,37.8,37,37,37,37,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2760.02,53.18,19.35,37.8,37,37,37,37,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2775.02,53.19,19.35,37.8,37,37,37,37,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2790.02,53.22,19.35,37.8,37,37,37,37,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2805.02,53.24,19.35,37.8,37,37,37,37,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2820.02,53.25,19.35,37.8,37,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.80952381,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2835.02,53.27,19.35,37.8,37,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2850.02,53.29,19.23,37.8,37,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2865.02,53.28,19.23,37.8,37,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2880.02,53.29,19.23,37.8,37,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2895.02,53.29,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2910.02,53.28,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2925.02,53.28,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2940.02,53.28,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2955.02,53.28,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2970.02,53.26,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
2985.02,53.25,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3000.02,53.24,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3015.02,53.23,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3030.02,53.21,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3045.02,53.2,19.11,37.8,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3060.02,53.18,19.11,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3075.02,53.18,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3090.02,53.19,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3105.02,53.18,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3120.02,53.17,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3135.02,53.17,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.2,0,0,0,0.785714286,0,0.791666667,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3150.02,53.16,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3165.02,53.17,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3180.02,53.15,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3195.02,53.13,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3210.02,53.11,19.23,37.9,37.1,37.1,37.1,37.1,37.1,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3225.02,53.09,19.35,37.9,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3240.02,53.07,19.35,37.9,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3255.02,53.06,19.35,37.9,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3270.02,53.05,19.35,37.9,37.1,37.1,37.1,37.1,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3285.02,53.06,19.35,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3300.02,53.08,19.35,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3315.02,53.12,19.35,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3330.02,53.14,19.35,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3345.02,53.16,19.35,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.80952381,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3360.02,53.17,19.35,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3375.02,53.17,19.23,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3390.02,53.18,19.23,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3405.02,53.19,19.23,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3420.02,53.19,19.11,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3435.02,53.19,19.11,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3450.02,53.17,19.11,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3465.02,53.17,19.11,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3480.02,53.18,19.11,37.9,37.1,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3495.02,53.16,19.11,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3510.02,53.15,19.11,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3525.02,53.14,19.11,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3540.02,53.13,19.11,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3555.02,53.13,19.11,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3570.02,53.11,19.23,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3585.02,53.1,19.23,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0,0.785714286,0,0.791666667,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
3600.02,53.11,19.23,37.9,37.2,37.2,37.2,37.2,37.2,37.8,37.3,0,0,0.619047619,0.619047619,0.625,0.625,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
